,time
dataset/knapPI_3_1000_1000_529.csv,400.1
dataset/knapPI_4_1000_1000000_10.csv,5007.3
dataset/knapPI_2_1000_100000_488.csv,50000.0
dataset/knapPI_5_1000_100000_465.csv,50000.0
dataset/knapPI_9_1000_1000000_252.csv,50000.0
dataset/knapPI_6_1000_10000_546.csv,50000.0
dataset/knapPI_4_1000_1000000_443.csv,50000.0
dataset/knapPI_4_1000_100000_415.csv,50000.0
dataset/knapPI_4_1000_1000_216.csv,200.8
dataset/knapPI_3_1000_1000_73.csv,58.2
dataset/knapPI_6_1000_1000_544.csv,496.3
dataset/knapPI_4_1000_10000_329.csv,50000.0
dataset/knapPI_5_1000_1000_86.csv,124.9
dataset/knapPI_9_1000_1000000_302.csv,50000.0
dataset/knapPI_6_1000_10000_297.csv,5001.5
dataset/knapPI_3_1000_1000_234.csv,249.1
dataset/knapPI_1_1000_1000_412.csv,528.3
dataset/knapPI_1_1000_100000_112.csv,50000.0
dataset/knapPI_3_1000_10000_291.csv,3729.4
dataset/knapPI_1_1000_1000_299.csv,192.1
dataset/knapPI_4_1000_1000_13.csv,22.7
dataset/knapPI_1_1000_1000000_370.csv,50000.0
dataset/knapPI_5_1000_10000_1.csv,3.9
dataset/knapPI_4_1000_10000000_49.csv,50000.0
dataset/knapPI_6_1000_10000000_197.csv,50000.0
dataset/knapPI_6_1000_1000_511.csv,361.6
dataset/knapPI_5_1000_1000000_197.csv,50000.0
dataset/knapPI_5_1000_100000_71.csv,50000.0
dataset/knapPI_6_1000_10000_308.csv,3898.9
dataset/knapPI_3_1000_1000_563.csv,457.8
dataset/knapPI_3_1000_1000000_481.csv,50000.0
dataset/knapPI_4_1000_100000_561.csv,50000.0
dataset/knapPI_4_1000_10000000_127.csv,50000.0
dataset/knapPI_6_1000_1000000_309.csv,50000.0
dataset/knapPI_5_1000_1000_78.csv,55.6
dataset/knapPI_9_1000_100000_169.csv,50000.0
dataset/knapPI_6_1000_10000000_358.csv,50000.0
dataset/knapPI_5_1000_1000000_176.csv,50000.0
dataset/knapPI_2_1000_10000000_308.csv,50000.0
dataset/knapPI_4_1000_1000_414.csv,476.0
dataset/knapPI_2_1000_1000_225.csv,277.1
dataset/knapPI_6_1000_10000_66.csv,658.4
dataset/knapPI_1_1000_1000_335.csv,201.5
dataset/knapPI_1_1000_1000_227.csv,197.6
dataset/knapPI_1_1000_10000_558.csv,50000.0
dataset/knapPI_1_1000_10000_278.csv,4772.6
dataset/knapPI_9_1000_10000000_525.csv,50000.0
dataset/knapPI_1_1000_10000_460.csv,50000.0
dataset/knapPI_2_1000_100000_380.csv,50000.0
dataset/knapPI_3_1000_10000_349.csv,50000.0
dataset/knapPI_2_1000_10000000_509.csv,50000.0
dataset/knapPI_5_1000_1000_265.csv,333.1
dataset/knapPI_5_1000_10000000_510.csv,50000.0
dataset/knapPI_5_1000_10000_480.csv,50000.0
dataset/knapPI_1_1000_100000_474.csv,50000.0
dataset/knapPI_2_1000_1000_368.csv,276.2
dataset/knapPI_4_1000_1000000_171.csv,50000.0
dataset/knapPI_9_1000_10000_90.csv,3964.3
dataset/knapPI_1_1000_10000_477.csv,50000.0
dataset/knapPI_4_1000_10000000_393.csv,50000.0
dataset/knapPI_9_1000_1000_181.csv,513.0
dataset/knapPI_1_1000_1000000_282.csv,50000.0
dataset/knapPI_5_1000_1000_166.csv,164.7
dataset/knapPI_3_1000_10000000_187.csv,50000.0
dataset/knapPI_9_1000_1000000_546.csv,50000.0
dataset/knapPI_6_1000_1000000_431.csv,50000.0
dataset/knapPI_4_1000_10000_328.csv,50000.0
dataset/knapPI_9_1000_1000_518.csv,1155.0
dataset/knapPI_5_1000_10000_549.csv,50000.0
dataset/knapPI_1_1000_1000_323.csv,286.8
dataset/knapPI_4_1000_10000000_562.csv,50000.0
dataset/knapPI_3_1000_1000000_266.csv,50000.0
dataset/knapPI_2_1000_10000000_407.csv,50000.0
dataset/knapPI_4_1000_10000000_347.csv,50000.0
dataset/knapPI_6_1000_1000_504.csv,437.5
dataset/knapPI_3_1000_1000_20.csv,31.7
dataset/knapPI_2_1000_1000_372.csv,424.6
dataset/knapPI_9_1000_1000_274.csv,650.4
dataset/knapPI_2_1000_1000_566.csv,422.0
dataset/knapPI_4_1000_100000_137.csv,50000.0
dataset/knapPI_6_1000_100000_306.csv,50000.0
dataset/knapPI_1_1000_10000_269.csv,4436.5
dataset/knapPI_4_1000_100000_110.csv,50000.0
dataset/knapPI_6_1000_1000_430.csv,423.0
dataset/knapPI_4_1000_1000000_243.csv,50000.0
dataset/knapPI_4_1000_10000_66.csv,1440.9
dataset/knapPI_2_1000_10000_402.csv,50000.0
dataset/knapPI_1_1000_1000_358.csv,430.2
dataset/knapPI_1_1000_10000_456.csv,50000.0
dataset/knapPI_4_1000_10000000_107.csv,50000.0
dataset/knapPI_1_1000_1000_306.csv,382.1
dataset/knapPI_3_1000_1000_16.csv,25.7
dataset/knapPI_4_1000_100000_267.csv,50000.0
dataset/knapPI_9_1000_1000000_194.csv,50000.0
dataset/knapPI_4_1000_10000_555.csv,50000.0
dataset/knapPI_9_1000_100000_263.csv,50000.0
dataset/knapPI_9_1000_1000000_459.csv,50000.0
dataset/knapPI_2_1000_1000_317.csv,360.5
dataset/knapPI_5_1000_1000000_431.csv,50000.0
dataset/knapPI_2_1000_100000_59.csv,50000.0
dataset/knapPI_5_1000_100000_572.csv,50000.0
dataset/knapPI_2_1000_1000000_466.csv,50000.0
dataset/knapPI_2_1000_1000000_229.csv,50000.0
dataset/knapPI_1_1000_100000_551.csv,50000.0
dataset/knapPI_4_1000_1000_353.csv,403.4
dataset/knapPI_9_1000_10000_425.csv,50000.0
