,time
dataset/knapPI_3_1000_1000_529.csv,5009.1
dataset/knapPI_4_1000_1000000_10.csv,5000.0
dataset/knapPI_2_1000_100000_488.csv,68.9
dataset/knapPI_5_1000_100000_465.csv,5.4
dataset/knapPI_9_1000_1000000_252.csv,5001.9
dataset/knapPI_6_1000_10000_546.csv,0.3
dataset/knapPI_4_1000_1000000_443.csv,5000.6
dataset/knapPI_4_1000_100000_415.csv,5000.6
dataset/knapPI_4_1000_1000_216.csv,5000.6
dataset/knapPI_3_1000_1000_73.csv,5000.3
dataset/knapPI_6_1000_1000_544.csv,0.4
dataset/knapPI_4_1000_10000_329.csv,5000.8
dataset/knapPI_5_1000_1000_86.csv,50000.0
dataset/knapPI_9_1000_1000000_302.csv,5001.5
dataset/knapPI_6_1000_10000_297.csv,0.8
dataset/knapPI_3_1000_1000_234.csv,5001.6
dataset/knapPI_1_1000_1000_412.csv,13.0
dataset/knapPI_1_1000_100000_112.csv,1.6
dataset/knapPI_3_1000_10000_291.csv,5004.3
dataset/knapPI_1_1000_1000_299.csv,15.7
dataset/knapPI_4_1000_1000_13.csv,5010.6
dataset/knapPI_1_1000_1000000_370.csv,5002.3
dataset/knapPI_5_1000_10000_1.csv,50000.0
dataset/knapPI_4_1000_10000000_49.csv,5001.7
dataset/knapPI_6_1000_10000000_197.csv,15.7
dataset/knapPI_6_1000_1000_511.csv,0.3
dataset/knapPI_5_1000_1000000_197.csv,50000.0
dataset/knapPI_5_1000_100000_71.csv,5000.2
dataset/knapPI_6_1000_10000_308.csv,2.2
dataset/knapPI_3_1000_1000_563.csv,5013.4
dataset/knapPI_3_1000_1000000_481.csv,50000.0
dataset/knapPI_4_1000_100000_561.csv,37.8
dataset/knapPI_4_1000_10000000_127.csv,5000.2
dataset/knapPI_6_1000_1000000_309.csv,1.3
dataset/knapPI_5_1000_1000_78.csv,0.4
dataset/knapPI_9_1000_100000_169.csv,5001.0
dataset/knapPI_6_1000_10000000_358.csv,18.3
dataset/knapPI_5_1000_1000000_176.csv,50000.0
dataset/knapPI_2_1000_10000000_308.csv,0.6
dataset/knapPI_4_1000_1000_414.csv,919.8
dataset/knapPI_2_1000_1000_225.csv,5000.0
dataset/knapPI_6_1000_10000_66.csv,0.3
dataset/knapPI_1_1000_1000_335.csv,0.6
dataset/knapPI_1_1000_1000_227.csv,26.2
dataset/knapPI_1_1000_10000_558.csv,0.4
dataset/knapPI_1_1000_10000_278.csv,0.4
dataset/knapPI_9_1000_10000000_525.csv,5000.0
dataset/knapPI_1_1000_10000_460.csv,6.4
dataset/knapPI_2_1000_100000_380.csv,10.6
dataset/knapPI_3_1000_10000_349.csv,5003.4
dataset/knapPI_2_1000_10000000_509.csv,429.6
dataset/knapPI_5_1000_1000_265.csv,50000.0
dataset/knapPI_5_1000_10000000_510.csv,50000.0
dataset/knapPI_5_1000_10000_480.csv,5000.0
dataset/knapPI_1_1000_100000_474.csv,0.4
dataset/knapPI_2_1000_1000_368.csv,5000.0
dataset/knapPI_4_1000_1000000_171.csv,5000.0
dataset/knapPI_9_1000_10000_90.csv,5000.4
dataset/knapPI_1_1000_10000_477.csv,0.5
dataset/knapPI_4_1000_10000000_393.csv,5001.2
dataset/knapPI_9_1000_1000_181.csv,5001.1
dataset/knapPI_1_1000_1000000_282.csv,2295.2
dataset/knapPI_5_1000_1000_166.csv,5000.1
dataset/knapPI_3_1000_10000000_187.csv,0.4
dataset/knapPI_9_1000_1000000_546.csv,5000.0
dataset/knapPI_6_1000_1000000_431.csv,1.0
dataset/knapPI_4_1000_10000_328.csv,5001.6
dataset/knapPI_9_1000_1000_518.csv,5000.1
dataset/knapPI_5_1000_10000_549.csv,50000.0
dataset/knapPI_1_1000_1000_323.csv,5048.0
dataset/knapPI_4_1000_10000000_562.csv,0.5
dataset/knapPI_3_1000_1000000_266.csv,5003.1
dataset/knapPI_2_1000_10000000_407.csv,817.5
dataset/knapPI_4_1000_10000000_347.csv,5001.9
dataset/knapPI_6_1000_1000_504.csv,0.3
dataset/knapPI_3_1000_1000_20.csv,5000.0
dataset/knapPI_2_1000_1000_372.csv,5005.7
dataset/knapPI_9_1000_1000_274.csv,5000.8
dataset/knapPI_2_1000_1000_566.csv,1.7
dataset/knapPI_4_1000_100000_137.csv,5166.7
dataset/knapPI_6_1000_100000_306.csv,0.4
dataset/knapPI_1_1000_10000_269.csv,1.4
dataset/knapPI_4_1000_100000_110.csv,5000.2
dataset/knapPI_6_1000_1000_430.csv,0.9
dataset/knapPI_4_1000_1000000_243.csv,5000.8
dataset/knapPI_4_1000_10000_66.csv,5000.2
dataset/knapPI_2_1000_10000_402.csv,5000.0
dataset/knapPI_1_1000_1000_358.csv,11.1
dataset/knapPI_1_1000_10000_456.csv,7.4
dataset/knapPI_4_1000_10000000_107.csv,5000.2
dataset/knapPI_1_1000_1000_306.csv,0.5
dataset/knapPI_3_1000_1000_16.csv,128.6
dataset/knapPI_4_1000_100000_267.csv,5001.3
dataset/knapPI_9_1000_1000000_194.csv,5026.7
dataset/knapPI_4_1000_10000_555.csv,5.5
dataset/knapPI_9_1000_100000_263.csv,5003.4
dataset/knapPI_9_1000_1000000_459.csv,0.7
dataset/knapPI_2_1000_1000_317.csv,5000.0
dataset/knapPI_5_1000_1000000_431.csv,50000.0
dataset/knapPI_2_1000_100000_59.csv,5000.0
dataset/knapPI_5_1000_100000_572.csv,50000.0
dataset/knapPI_2_1000_1000000_466.csv,5000.0
dataset/knapPI_2_1000_1000000_229.csv,5000.1
dataset/knapPI_1_1000_100000_551.csv,0.3
dataset/knapPI_4_1000_1000_353.csv,5000.4
dataset/knapPI_9_1000_10000_425.csv,5000.2
dataset/knapPI_4_1000_1000000_20.csv,4.7
dataset/knapPI_4_1000_10000_254.csv,5001.9
dataset/knapPI_5_1000_1000_8.csv,5007.7
dataset/knapPI_2_1000_1000000_27.csv,2.3
dataset/knapPI_9_1000_10000_223.csv,5001.7
dataset/knapPI_3_1000_100000_176.csv,5012.3
dataset/knapPI_2_1000_100000_210.csv,542.0
dataset/knapPI_2_1000_10000000_265.csv,5011.2
dataset/knapPI_4_1000_10000000_543.csv,5004.9
dataset/knapPI_5_1000_1000000_147.csv,50000.0
dataset/knapPI_6_1000_1000000_179.csv,3.8
dataset/knapPI_9_1000_10000_229.csv,5000.1
dataset/knapPI_1_1000_10000000_290.csv,5.8
dataset/knapPI_4_1000_1000000_540.csv,5000.4
dataset/knapPI_1_1000_10000_161.csv,177.6
dataset/knapPI_5_1000_100000_386.csv,0.4
dataset/knapPI_4_1000_100000_439.csv,5005.3
dataset/knapPI_1_1000_1000_500.csv,3.6
dataset/knapPI_9_1000_1000000_3.csv,537.0
dataset/knapPI_6_1000_100000_150.csv,0.9
dataset/knapPI_4_1000_100000_199.csv,5000.6
dataset/knapPI_6_1000_10000_519.csv,0.3
dataset/knapPI_2_1000_10000000_121.csv,29.6
dataset/knapPI_4_1000_10000000_52.csv,5000.1
dataset/knapPI_1_1000_1000000_481.csv,3.0
dataset/knapPI_1_1000_10000_384.csv,3.0
dataset/knapPI_4_1000_10000_543.csv,5000.2
dataset/knapPI_4_1000_10000_28.csv,5000.0
dataset/knapPI_3_1000_10000_25.csv,1.7
dataset/knapPI_9_1000_10000000_360.csv,5000.6
dataset/knapPI_5_1000_10000000_535.csv,0.8
dataset/knapPI_3_1000_1000000_406.csv,50000.0
dataset/knapPI_1_1000_1000000_341.csv,62.3
dataset/knapPI_6_1000_1000_482.csv,0.3
