,time
dataset/knapPI_3_1000_1000_529.csv,5009.2
dataset/knapPI_4_1000_1000000_10.csv,5000.0
dataset/knapPI_2_1000_100000_488.csv,70.9
dataset/knapPI_5_1000_100000_465.csv,4.3
dataset/knapPI_9_1000_1000000_252.csv,5002.1
dataset/knapPI_6_1000_10000_546.csv,1.0
dataset/knapPI_4_1000_1000000_443.csv,5000.6
dataset/knapPI_4_1000_100000_415.csv,5000.6
dataset/knapPI_4_1000_1000_216.csv,5000.7
dataset/knapPI_3_1000_1000_73.csv,5000.3
dataset/knapPI_6_1000_1000_544.csv,0.3
dataset/knapPI_4_1000_10000_329.csv,5000.8
dataset/knapPI_5_1000_1000_86.csv,50000.0
dataset/knapPI_9_1000_1000000_302.csv,5001.5
dataset/knapPI_6_1000_10000_297.csv,0.8
dataset/knapPI_3_1000_1000_234.csv,5001.6
dataset/knapPI_1_1000_1000_412.csv,6.2
dataset/knapPI_1_1000_100000_112.csv,2.0
dataset/knapPI_3_1000_10000_291.csv,5004.3
dataset/knapPI_1_1000_1000_299.csv,6.5
dataset/knapPI_4_1000_1000_13.csv,5000.0
dataset/knapPI_1_1000_1000000_370.csv,4883.1
dataset/knapPI_5_1000_10000_1.csv,50000.0
dataset/knapPI_4_1000_10000000_49.csv,5000.2
dataset/knapPI_6_1000_10000000_197.csv,7.6
dataset/knapPI_6_1000_1000_511.csv,0.9
dataset/knapPI_5_1000_1000000_197.csv,50000.0
dataset/knapPI_5_1000_100000_71.csv,5000.1
dataset/knapPI_6_1000_10000_308.csv,0.8
dataset/knapPI_3_1000_1000_563.csv,5003.8
dataset/knapPI_3_1000_1000000_481.csv,50000.0
dataset/knapPI_4_1000_100000_561.csv,44.9
dataset/knapPI_4_1000_10000000_127.csv,5000.2
dataset/knapPI_6_1000_1000000_309.csv,3.3
dataset/knapPI_5_1000_1000_78.csv,0.7
dataset/knapPI_9_1000_100000_169.csv,5001.0
dataset/knapPI_6_1000_10000000_358.csv,17.9
dataset/knapPI_5_1000_1000000_176.csv,50000.0
dataset/knapPI_2_1000_10000000_308.csv,1.8
dataset/knapPI_4_1000_1000_414.csv,558.3
dataset/knapPI_2_1000_1000_225.csv,5000.0
dataset/knapPI_6_1000_10000_66.csv,0.8
dataset/knapPI_1_1000_1000_335.csv,2.0
dataset/knapPI_1_1000_1000_227.csv,20.0
dataset/knapPI_1_1000_10000_558.csv,1.1
dataset/knapPI_1_1000_10000_278.csv,1.1
dataset/knapPI_9_1000_10000000_525.csv,5000.0
dataset/knapPI_1_1000_10000_460.csv,1.0
dataset/knapPI_2_1000_100000_380.csv,12.2
dataset/knapPI_3_1000_10000_349.csv,5003.0
dataset/knapPI_2_1000_10000000_509.csv,340.2
dataset/knapPI_5_1000_1000_265.csv,50000.0
dataset/knapPI_5_1000_10000000_510.csv,50000.0
dataset/knapPI_5_1000_10000_480.csv,5000.0
