,time
dataset/knapPI_3_1000_1000_529.csv,328.1
dataset/knapPI_4_1000_1000000_10.csv,5032.3
dataset/knapPI_2_1000_100000_488.csv,50000.0
dataset/knapPI_5_1000_100000_465.csv,50000.0
dataset/knapPI_9_1000_1000000_252.csv,50000.0
dataset/knapPI_6_1000_10000_546.csv,50000.0
dataset/knapPI_4_1000_1000000_443.csv,50000.0
dataset/knapPI_4_1000_100000_415.csv,50000.0
dataset/knapPI_4_1000_1000_216.csv,218.6
dataset/knapPI_3_1000_1000_73.csv,114.0
dataset/knapPI_6_1000_1000_544.csv,719.1
dataset/knapPI_4_1000_10000_329.csv,50000.0
dataset/knapPI_5_1000_1000_86.csv,121.4
dataset/knapPI_9_1000_1000000_302.csv,50000.0
dataset/knapPI_6_1000_10000_297.csv,5000.1
dataset/knapPI_3_1000_1000_234.csv,342.6
dataset/knapPI_1_1000_1000_412.csv,534.3
dataset/knapPI_1_1000_100000_112.csv,50000.0
dataset/knapPI_3_1000_10000_291.csv,4924.5
dataset/knapPI_1_1000_1000_299.csv,349.7
dataset/knapPI_4_1000_1000_13.csv,24.6
dataset/knapPI_1_1000_1000000_370.csv,50000.0
dataset/knapPI_5_1000_10000_1.csv,10.6
dataset/knapPI_4_1000_10000000_49.csv,50000.0
dataset/knapPI_6_1000_10000000_197.csv,50000.0
dataset/knapPI_6_1000_1000_511.csv,502.6
dataset/knapPI_5_1000_1000000_197.csv,50000.0
dataset/knapPI_5_1000_100000_71.csv,50000.0
dataset/knapPI_6_1000_10000_308.csv,5001.4
dataset/knapPI_3_1000_1000_563.csv,715.7
dataset/knapPI_3_1000_1000000_481.csv,50000.0
dataset/knapPI_4_1000_100000_561.csv,50000.0
dataset/knapPI_4_1000_10000000_127.csv,50000.0
dataset/knapPI_6_1000_1000000_309.csv,50000.0
dataset/knapPI_5_1000_1000_78.csv,103.2
dataset/knapPI_9_1000_100000_169.csv,50000.0
dataset/knapPI_6_1000_10000000_358.csv,50000.0
dataset/knapPI_5_1000_1000000_176.csv,50000.0
dataset/knapPI_2_1000_10000000_308.csv,50000.0
dataset/knapPI_4_1000_1000_414.csv,967.9
dataset/knapPI_2_1000_1000_225.csv,319.3
dataset/knapPI_6_1000_10000_66.csv,787.6
dataset/knapPI_1_1000_1000_335.csv,297.2
dataset/knapPI_1_1000_1000_227.csv,216.4
dataset/knapPI_1_1000_10000_558.csv,50000.0
dataset/knapPI_1_1000_10000_278.csv,4333.3
dataset/knapPI_9_1000_10000000_525.csv,50000.0
dataset/knapPI_1_1000_10000_460.csv,50000.0
dataset/knapPI_2_1000_100000_380.csv,50000.0
dataset/knapPI_3_1000_10000_349.csv,50000.0
dataset/knapPI_2_1000_10000000_509.csv,50000.0
dataset/knapPI_5_1000_1000_265.csv,313.7
dataset/knapPI_5_1000_10000000_510.csv,50000.0
dataset/knapPI_5_1000_10000_480.csv,50000.0
dataset/knapPI_1_1000_100000_474.csv,50000.0
dataset/knapPI_2_1000_1000_368.csv,383.8
dataset/knapPI_4_1000_1000000_171.csv,50000.0
dataset/knapPI_9_1000_10000_90.csv,3595.4
dataset/knapPI_1_1000_10000_477.csv,50000.0
dataset/knapPI_4_1000_10000000_393.csv,50000.0
dataset/knapPI_9_1000_1000_181.csv,392.2
