,time
dataset/knapPI_3_1000_1000_529.csv,382.5
dataset/knapPI_4_1000_1000000_10.csv,5041.6
dataset/knapPI_2_1000_100000_488.csv,50000.0
dataset/knapPI_5_1000_100000_465.csv,50000.0
dataset/knapPI_9_1000_1000000_252.csv,50000.0
dataset/knapPI_6_1000_10000_546.csv,50000.0
dataset/knapPI_4_1000_1000000_443.csv,50000.0
dataset/knapPI_4_1000_100000_415.csv,50000.0
dataset/knapPI_4_1000_1000_216.csv,239.0
dataset/knapPI_3_1000_1000_73.csv,119.4
dataset/knapPI_6_1000_1000_544.csv,568.6
dataset/knapPI_4_1000_10000_329.csv,50000.0
dataset/knapPI_5_1000_1000_86.csv,80.9
dataset/knapPI_9_1000_1000000_302.csv,50000.0
dataset/knapPI_6_1000_10000_297.csv,5001.7
dataset/knapPI_3_1000_1000_234.csv,353.9
dataset/knapPI_1_1000_1000_412.csv,368.4
dataset/knapPI_1_1000_100000_112.csv,50000.0
dataset/knapPI_3_1000_10000_291.csv,4151.4
dataset/knapPI_1_1000_1000_299.csv,240.9
dataset/knapPI_4_1000_1000_13.csv,21.7
dataset/knapPI_1_1000_1000000_370.csv,50000.0
dataset/knapPI_5_1000_10000_1.csv,4.0
dataset/knapPI_4_1000_10000000_49.csv,50000.0
dataset/knapPI_6_1000_10000000_197.csv,50000.0
dataset/knapPI_6_1000_1000_511.csv,378.8
dataset/knapPI_5_1000_1000000_197.csv,50000.0
dataset/knapPI_5_1000_100000_71.csv,50000.0
dataset/knapPI_6_1000_10000_308.csv,5003.2
dataset/knapPI_3_1000_1000_563.csv,451.6
dataset/knapPI_3_1000_1000000_481.csv,50000.0
dataset/knapPI_4_1000_100000_561.csv,50000.0
dataset/knapPI_4_1000_10000000_127.csv,50000.0
dataset/knapPI_6_1000_1000000_309.csv,50000.0
dataset/knapPI_5_1000_1000_78.csv,104.8
dataset/knapPI_9_1000_100000_169.csv,50000.0
dataset/knapPI_6_1000_10000000_358.csv,50000.0
dataset/knapPI_5_1000_1000000_176.csv,50000.0
dataset/knapPI_2_1000_10000000_308.csv,50000.0
dataset/knapPI_4_1000_1000_414.csv,524.8
dataset/knapPI_2_1000_1000_225.csv,175.2
dataset/knapPI_6_1000_10000_66.csv,559.0
dataset/knapPI_1_1000_1000_335.csv,267.8
dataset/knapPI_1_1000_1000_227.csv,142.5
dataset/knapPI_1_1000_10000_558.csv,50000.0
dataset/knapPI_1_1000_10000_278.csv,4533.9
dataset/knapPI_9_1000_10000000_525.csv,50000.0
dataset/knapPI_1_1000_10000_460.csv,50000.0
dataset/knapPI_2_1000_100000_380.csv,50000.0
dataset/knapPI_3_1000_10000_349.csv,50000.0
dataset/knapPI_2_1000_10000000_509.csv,50000.0
dataset/knapPI_5_1000_1000_265.csv,382.5
dataset/knapPI_5_1000_10000000_510.csv,50000.0
dataset/knapPI_5_1000_10000_480.csv,50000.0
dataset/knapPI_1_1000_100000_474.csv,50000.0
dataset/knapPI_2_1000_1000_368.csv,382.6
dataset/knapPI_4_1000_1000000_171.csv,50000.0
dataset/knapPI_9_1000_10000_90.csv,2295.3
dataset/knapPI_1_1000_10000_477.csv,50000.0
dataset/knapPI_4_1000_10000000_393.csv,50000.0
dataset/knapPI_9_1000_1000_181.csv,520.0
dataset/knapPI_1_1000_1000000_282.csv,50000.0
dataset/knapPI_5_1000_1000_166.csv,138.6
dataset/knapPI_3_1000_10000000_187.csv,50000.0
dataset/knapPI_9_1000_1000000_546.csv,50000.0
dataset/knapPI_6_1000_1000000_431.csv,50000.0
