n_1000_c_1000000_g_10_f_0.1_eps_0_s_200
n 1000
c 1000000
z 1016126
time 0.00
1,500081,500045,1
2,500197,500131,1
3,500062,500038,1
4,500024,500015,1
5,500082,500111,1
6,500163,500154,1
7,500145,500153,1
8,500128,500134,1
9,500049,500002,1
10,500088,500071,1
11,500197,500046,1
12,500080,500005,1
13,500173,500105,1
14,500033,500103,1
15,500093,500141,1
16,500052,500155,1
17,500185,500056,1
18,500192,500049,1
19,500054,500074,1
20,500174,500007,1
21,500171,500151,1
22,500054,500040,1
23,500080,500110,1
24,500103,500140,1
25,500143,500120,1
26,500076,500082,1
27,500191,500142,1
28,500120,500138,1
29,500193,500074,1
30,500086,500091,1
31,500033,500176,1
32,500144,500130,1
33,500117,500024,1
34,500076,500010,1
35,500035,500154,1
36,500099,500096,1
37,500194,500041,1
38,500018,500191,1
39,500188,500107,1
40,500076,500053,1
41,500199,500184,1
42,500069,500018,1
43,500114,500124,1
44,500014,500195,1
45,500070,500128,1
46,500078,500185,1
47,500134,500039,1
48,500030,500152,1
49,500137,500020,1
50,500159,500177,1
51,500139,500154,1
52,500184,500193,1
53,500093,500097,1
54,500048,500154,1
55,500045,500103,1
56,500045,500006,1
57,500084,500011,1
58,500088,500127,1
59,500029,500047,1
60,500104,500064,1
61,500171,500006,1
62,500102,500174,1
63,500133,500110,1
64,500091,500191,1
65,500116,500093,1
66,500122,500080,1
67,500027,500107,1
68,500151,500132,1
69,500023,500127,1
70,500010,500172,1
71,500161,500029,1
72,500126,500047,1
73,500143,500144,1
74,500198,500105,1
75,500105,500101,1
76,500162,500182,1
77,500184,500138,1
78,500070,500159,1
79,500010,500116,1
80,500081,500099,1
81,500149,500170,1
82,500144,500125,1
83,500101,500050,1
84,500059,500061,1
85,500076,500032,1
86,500186,500049,1
87,500050,500159,1
88,500017,500183,1
89,500138,500100,1
90,500160,500128,1
91,500057,500012,1
92,500044,500011,1
93,500149,500044,1
94,500190,500062,1
95,500042,500054,1
96,500043,500090,1
97,500066,500152,1
98,500190,500099,1
99,500190,500071,1
100,500045,500028,1
101,250064,250121,1
102,250153,250024,1
103,250173,250147,1
104,250074,250028,1
105,250117,250010,1
106,250071,250041,1
107,250142,250142,1
108,250052,250092,1
109,250195,250035,1
110,250051,250081,1
111,250200,250153,1
112,250073,250056,1
113,250025,250058,1
114,250186,250052,1
115,250147,250074,1
116,250104,250058,1
117,250003,250048,1
118,250122,250153,1
119,250140,250178,1
120,250068,250056,1
121,250052,250161,1
122,250074,250046,1
123,250089,250035,1
124,250200,250068,1
125,250103,250070,1
126,250065,250106,1
127,250013,250054,1
128,250193,250066,1
129,250066,250028,1
130,250032,250173,1
131,250173,250076,1
132,250011,250108,1
133,250110,250125,1
134,250030,250003,1
135,250117,250057,1
136,250027,250173,1
137,250140,250194,1
138,250097,250080,1
139,250098,250008,1
140,250167,250103,1
141,250200,250113,1
142,250098,250103,1
143,250094,250074,1
144,250148,250048,1
145,250090,250191,1
146,250161,250047,1
147,250066,250050,1
148,250182,250095,1
149,250017,250077,1
150,250107,250154,1
151,250170,250105,1
152,250105,250044,1
153,250090,250034,1
154,250185,250063,1
155,250116,250135,1
156,250137,250147,1
157,250160,250195,1
158,250073,250060,1
159,250023,250192,1
160,250111,250002,1
161,250087,250090,1
162,250015,250097,1
163,250145,250021,1
164,250039,250012,1
165,250181,250091,1
166,250003,250028,1
167,250127,250080,1
168,250112,250131,1
169,250003,250090,1
170,250109,250054,1
171,250082,250117,1
172,250194,250160,1
173,250109,250015,1
174,250015,250152,1
175,250095,250128,1
176,250112,250130,1
177,250171,250048,1
178,250179,250086,1
179,250178,250164,1
180,250104,250071,1
181,250043,250138,1
182,250176,250132,1
183,250137,250061,1
184,250200,250143,1
185,250082,250059,1
186,250136,250104,1
187,250157,250044,1
188,250016,250003,1
189,250047,250182,1
190,250189,250142,1
191,250169,250162,1
192,250171,250042,1
193,250135,250028,1
194,250070,250105,1
195,250023,250110,1
196,250092,250113,1
197,250031,250154,1
198,250134,250111,1
199,250050,250049,1
200,250149,250026,1
201,125045,125047,1
202,125117,125040,1
203,125087,125148,1
204,125171,125063,1
205,125003,125053,1
206,125195,125014,1
207,125141,125099,1
208,125108,125140,1
209,125035,125050,1
210,125083,125199,1
211,125047,125066,1
212,125021,125149,1
213,125180,125098,1
214,125123,125021,1
215,125068,125055,1
216,125153,125194,1
217,125097,125152,1
218,125003,125197,1
219,125024,125107,1
220,125030,125178,1
221,125032,125131,1
222,125054,125159,1
223,125018,125051,1
224,125140,125011,1
225,125089,125014,1
226,125178,125038,1
227,125094,125140,1
228,125052,125154,1
229,125076,125157,1
230,125164,125087,1
231,125112,125108,1
232,125012,125087,1
233,125185,125086,1
234,125049,125139,1
235,125008,125145,1
236,125060,125013,1
237,125174,125119,1
238,125021,125121,1
239,125069,125185,1
240,125032,125093,1
241,125103,125180,1
242,125100,125192,1
243,125004,125189,1
244,125163,125016,1
245,125194,125020,1
246,125059,125101,1
247,125169,125095,1
248,125002,125109,1
249,125009,125101,1
250,125043,125136,1
251,125065,125150,1
252,125174,125131,1
253,125159,125021,1
254,125195,125133,1
255,125147,125124,1
256,125101,125140,1
257,125183,125109,1
258,125128,125063,1
259,125167,125107,1
260,125110,125081,1
261,125059,125144,1
262,125032,125038,1
263,125046,125101,1
264,125190,125180,1
265,125007,125122,1
266,125081,125066,1
267,125123,125090,1
268,125078,125060,1
269,125199,125048,1
270,125048,125025,1
271,125070,125114,1
272,125163,125200,1
273,125125,125161,1
274,125162,125067,1
275,125002,125044,1
276,125146,125113,1
277,125182,125064,1
278,125141,125108,1
279,125039,125041,1
280,125123,125159,1
281,125177,125193,1
282,125183,125007,1
283,125133,125179,1
284,125200,125008,1
285,125175,125146,1
286,125114,125061,1
287,125036,125071,1
288,125067,125060,1
289,125052,125067,1
290,125178,125040,1
291,125010,125099,1
292,125085,125071,1
293,125049,125029,1
294,125113,125195,1
295,125071,125029,1
296,125136,125008,1
297,125039,125072,1
298,125115,125038,1
299,125029,125118,1
300,125098,125021,1
301,62692,62575,1
302,62673,62519,1
303,62549,62520,1
304,62522,62518,1
305,62635,62563,1
306,62547,62586,1
307,62579,62570,1
308,62663,62535,1
309,62539,62535,1
310,62547,62520,1
311,62589,62523,1
312,62563,62675,1
313,62606,62626,1
314,62643,62541,1
315,62579,62637,1
316,62561,62606,1
317,62589,62513,1
318,62548,62608,1
319,62634,62664,1
320,62629,62688,1
321,62529,62585,1
322,62663,62501,1
323,62569,62567,1
324,62678,62525,1
325,62689,62574,1
326,62566,62662,1
327,62553,62609,1
328,62653,62621,1
329,62529,62563,1
330,62584,62572,1
331,62612,62659,1
332,62626,62661,1
333,62543,62515,1
334,62681,62678,1
335,62542,62577,1
336,62679,62554,1
337,62594,62514,1
338,62613,62693,1
339,62589,62551,1
340,62574,62602,1
341,62502,62522,1
342,62696,62592,1
343,62567,62501,1
344,62624,62625,1
345,62695,62662,1
346,62690,62554,1
347,62698,62646,1
348,62528,62665,1
349,62679,62565,1
350,62537,62666,1
351,62616,62535,1
352,62580,62699,1
353,62537,62645,1
354,62643,62598,1
355,62646,62532,1
356,62516,62548,1
357,62612,62659,1
358,62676,62575,1
359,62510,62682,1
360,62551,62559,1
361,62690,62682,1
362,62662,62597,1
363,62540,62560,1
364,62602,62680,1
365,62636,62695,1
366,62547,62531,1
367,62613,62584,1
368,62689,62543,1
369,62571,62543,1
370,62615,62556,1
371,62516,62568,1
372,62614,62577,1
373,62691,62545,1
374,62617,62594,1
375,62509,62589,1
376,62700,62529,1
377,62674,62666,1
378,62568,62546,1
379,62537,62596,1
380,62536,62553,1
381,62633,62589,1
382,62508,62512,1
383,62646,62537,1
384,62614,62579,1
385,62523,62681,1
386,62660,62699,1
387,62586,62503,1
388,62580,62566,1
389,62697,62646,1
390,62693,62637,1
391,62674,62537,1
392,62623,62686,1
393,62564,62613,1
394,62685,62660,1
395,62643,62502,1
396,62670,62535,1
397,62668,62582,1
398,62588,62567,1
399,62687,62557,1
400,62560,62517,1
401,31318,31394,1
402,31409,31389,1
403,31290,31269,1
404,31294,31412,1
405,31416,31253,1
406,31372,31291,1
407,31328,31269,1
408,31325,31356,1
409,31444,31371,1
410,31297,31340,1
411,31316,31442,1
412,31286,31319,1
413,31262,31372,1
414,31387,31292,1
415,31371,31321,1
416,31253,31357,1
417,31375,31306,1
418,31277,31284,1
419,31301,31282,1
420,31256,31316,1
421,31385,31308,1
422,31264,31390,1
423,31306,31251,1
424,31402,31398,1
425,31412,31267,1
426,31334,31415,1
427,31436,31325,1
428,31365,31445,1
429,31368,31291,1
430,31277,31370,1
431,31307,31286,1
432,31408,31408,1
433,31415,31323,1
434,31350,31374,1
435,31299,31407,1
436,31395,31371,1
437,31376,31378,1
438,31282,31383,1
439,31333,31407,1
440,31349,31264,1
441,31272,31295,1
442,31446,31375,1
443,31266,31365,1
444,31323,31275,1
445,31384,31392,1
446,31431,31258,1
447,31272,31374,1
448,31390,31261,1
449,31306,31332,1
450,31381,31276,1
451,31347,31324,1
452,31319,31307,1
453,31342,31268,1
454,31357,31326,1
455,31314,31342,1
456,31373,31412,1
457,31315,31373,1
458,31271,31371,1
459,31385,31375,1
460,31296,31310,1
461,31447,31327,1
462,31388,31317,1
463,31445,31361,1
464,31383,31382,1
465,31358,31301,1
466,31444,31361,1
467,31282,31447,1
468,31432,31377,1
469,31299,31407,1
470,31268,31416,1
471,31427,31372,1
472,31400,31412,1
473,31337,31413,1
474,31323,31440,1
475,31310,31379,1
476,31397,31429,1
477,31263,31316,1
478,31436,31276,1
479,31284,31409,1
480,31352,31430,1
481,31366,31408,1
482,31322,31424,1
483,31302,31384,1
484,31343,31348,1
485,31284,31402,1
486,31278,31396,1
487,31352,31425,1
488,31362,31418,1
489,31278,31421,1
490,31257,31301,1
491,31323,31377,1
492,31396,31395,1
493,31356,31293,1
494,31420,31279,1
495,31291,31307,1
496,31315,31382,1
497,31332,31325,1
498,31347,31283,1
499,31356,31373,1
500,31336,31427,1
501,15690,15677,1
502,15678,15701,1
503,15697,15794,1
504,15755,15716,1
505,15760,15719,1
506,15675,15768,1
507,15630,15786,1
508,15716,15656,1
509,15756,15643,1
510,15698,15714,1
511,15745,15750,1
512,15759,15758,1
513,15658,15779,1
514,15775,15650,1
515,15742,15681,1
516,15808,15646,1
517,15768,15700,1
518,15705,15801,1
519,15653,15627,1
520,15628,15710,1
521,15691,15741,1
522,15802,15698,1
523,15719,15809,1
524,15644,15670,1
525,15649,15648,1
526,15709,15709,1
527,15746,15651,1
528,15699,15763,1
529,15715,15701,1
530,15696,15800,1
531,15753,15642,1
532,15755,15821,1
533,15762,15648,1
534,15729,15747,1
535,15640,15705,1
536,15714,15802,1
537,15824,15655,1
538,15778,15740,1
539,15656,15633,1
540,15669,15667,1
541,15816,15784,1
542,15673,15795,1
543,15735,15694,1
544,15679,15697,1
545,15676,15778,1
546,15814,15710,1
547,15662,15726,1
548,15748,15771,1
549,15822,15713,1
550,15661,15713,1
551,15639,15649,1
552,15735,15698,1
553,15699,15800,1
554,15669,15825,1
555,15705,15752,1
556,15711,15720,1
557,15744,15681,1
558,15682,15696,1
559,15660,15626,1
560,15675,15633,1
561,15722,15658,1
562,15755,15696,1
563,15657,15655,1
564,15808,15769,1
565,15708,15660,1
566,15648,15651,1
567,15644,15746,1
568,15644,15823,1
569,15688,15675,1
570,15705,15784,1
571,15671,15768,1
572,15782,15811,1
573,15634,15763,1
574,15808,15707,1
575,15806,15821,1
576,15699,15689,1
577,15811,15795,1
578,15661,15733,1
579,15797,15780,1
580,15732,15680,1
581,15753,15742,1
582,15750,15804,1
583,15772,15744,1
584,15675,15750,1
585,15819,15799,1
586,15807,15785,1
587,15685,15690,1
588,15686,15789,1
589,15780,15691,1
590,15677,15663,1
591,15722,15758,1
592,15753,15715,1
593,15725,15714,1
594,15706,15809,1
595,15777,15679,1
596,15736,15664,1
597,15749,15768,1
598,15712,15669,1
599,15713,15669,1
600,15649,15797,1
601,7827,7837,1
602,7876,7834,1
603,7819,7822,1
604,7994,7919,1
605,7860,7922,1
606,7915,8009,1
607,7974,7958,1
608,7897,7979,1
609,7888,8010,1
610,7983,7952,1
611,7991,7869,1
612,7931,7907,1
613,7910,7823,1
614,7846,7850,1
615,7834,7875,1
616,7856,7847,1
617,7935,7953,1
618,7941,7869,1
619,7892,7934,1
620,7967,7845,1
621,7927,7979,1
622,7885,7927,1
623,7944,7977,1
624,8012,7909,1
625,7867,7902,1
626,8004,7923,1
627,7920,7908,1
628,7913,7896,1
629,7929,7835,1
630,7913,7822,1
631,7922,8009,1
632,7842,7974,1
633,7821,7860,1
634,7940,7956,1
635,7986,8011,1
636,8007,7813,1
637,7914,7925,1
638,8002,7879,1
639,7860,7923,1
640,7889,7939,1
641,7992,7961,1
642,7817,8001,1
643,7945,7899,1
644,7844,7842,1
645,7847,7950,1
646,7817,7987,1
647,7827,7889,1
648,7850,8005,1
649,8000,7929,1
650,7870,7934,1
651,7930,7991,1
652,7854,7998,1
653,7873,7865,1
654,7959,7952,1
655,7973,7845,1
656,7944,7936,1
657,7858,7861,1
658,7974,7861,1
659,7922,7909,1
660,7895,7825,1
661,8000,7865,1
662,7986,7822,1
663,7923,7984,1
664,7848,7871,1
665,7873,7914,1
666,7883,7823,1
667,7868,7934,1
668,7826,7928,1
669,7910,7930,1
670,8000,7813,1
671,7902,7867,1
672,7935,7988,1
673,7878,7823,1
674,8006,7934,1
675,7919,7831,1
676,7987,7831,1
677,7941,7903,1
678,7824,7919,1
679,7893,7940,1
680,7973,8011,1
681,7852,8003,1
682,7901,7966,1
683,7908,7845,1
684,7821,7912,1
685,7831,7866,1
686,7913,7878,1
687,7877,7956,1
688,7848,8001,1
689,7818,7818,1
690,7999,7904,1
691,7965,7817,1
692,7939,7873,1
693,7909,7976,1
694,7914,7974,1
695,7900,7881,1
696,7982,7827,1
697,7930,7991,1
698,7850,7853,1
699,7876,7873,1
700,7928,7830,1
701,3986,4041,1
702,4095,4076,1
703,3912,3908,1
704,3967,4101,1
705,4040,4007,1
706,3945,4038,1
707,4100,4017,1
708,3945,4006,1
709,3982,4005,1
710,3984,4079,1
711,4015,4058,1
712,3978,4101,1
713,4013,3946,1
714,3977,3998,1
715,3993,3935,1
716,3970,4031,1
717,4008,3925,1
718,3910,3930,1
719,4086,3993,1
720,3973,3907,1
721,3923,4051,1
722,4063,4042,1
723,4033,3956,1
724,3991,4000,1
725,3911,4021,1
726,4003,4076,1
727,4038,3919,1
728,4011,4030,1
729,4101,3979,1
730,4067,3979,1
731,4074,3999,1
732,4068,3933,1
733,4041,3920,1
734,3957,3969,1
735,4094,3988,1
736,4044,3976,1
737,4069,4096,1
738,3909,4056,1
739,3973,4048,1
740,3984,3984,1
741,3946,3929,1
742,4030,4057,1
743,3931,3907,1
744,3999,3999,1
745,3973,3936,1
746,3924,3938,1
747,4097,4011,1
748,3988,4024,1
749,3997,4009,1
750,4073,4100,1
751,3951,3951,1
752,4044,3914,1
753,4010,4075,1
754,3996,3966,1
755,4035,3974,1
756,3960,3972,1
757,4055,4103,1
758,3940,4057,1
759,3956,3955,1
760,3995,4063,1
761,4051,3992,1
762,4015,3913,1
763,4081,4059,1
764,3957,4060,1
765,4072,4097,1
766,4098,3917,1
767,3933,4051,1
768,4092,3957,1
769,3967,3907,1
770,3940,3972,1
771,4106,4096,1
772,4085,4044,1
773,4039,3993,1
774,4054,3976,1
775,4100,4056,1
776,3951,4069,1
777,3937,3933,1
778,4066,4023,1
779,3907,4019,1
780,3942,4053,1
781,4068,4090,1
782,3958,3930,1
783,4004,4084,1
784,3972,4106,1
785,4104,3952,1
786,4008,4104,1
787,4089,4008,1
788,3972,3938,1
789,4004,4033,1
790,3968,4015,1
791,3991,3935,1
792,3964,4074,1
793,4018,4016,1
794,3938,3983,1
795,4089,3969,1
796,4101,3969,1
797,3959,3920,1
798,3988,4008,1
799,4053,4015,1
800,4021,3914,1
801,2140,2019,1
802,2135,1987,1
803,2153,2128,1
804,2106,2108,1
805,1984,2033,1
806,2059,1995,1
807,1956,2043,1
808,2082,2015,1
809,2062,2147,1
810,2062,2034,1
811,2143,2142,1
812,2136,2043,1
813,2002,2144,1
814,2061,2143,1
815,1954,2014,1
816,2018,2094,1
817,2052,2131,1
818,2052,2013,1
819,2126,2066,1
820,2110,2079,1
821,1955,2113,1
822,2084,2036,1
823,2028,2135,1
824,2082,2131,1
825,1997,2088,1
826,2040,2093,1
827,2118,1972,1
828,1999,1989,1
829,2036,2144,1
830,2091,1980,1
831,2030,1969,1
832,2116,2101,1
833,2098,1967,1
834,2126,2139,1
835,2103,1989,1
836,2094,2041,1
837,2031,2040,1
838,2009,2025,1
839,1976,2062,1
840,1955,2004,1
841,2019,2108,1
842,2103,2038,1
843,1955,1996,1
844,2111,2042,1
845,2143,2066,1
846,2143,2063,1
847,2002,2037,1
848,2002,2010,1
849,2035,2019,1
850,1985,2053,1
851,2102,1979,1
852,2061,2062,1
853,2014,2076,1
854,1977,2044,1
855,1970,2001,1
856,1995,2010,1
857,2010,2070,1
