n_1000_c_1000000_g_14_f_0.3_eps_1e-05_s_200
n 1000
c 1000000
z 1026304
time 0.00
1,500069,500010,1
2,500126,500011,1
3,500089,500052,1
4,500034,500068,1
5,500205,500183,1
6,500084,500063,1
7,500047,500188,1
8,500209,500065,1
9,500102,500010,1
10,500205,500051,1
11,500065,500139,1
12,500180,500027,1
13,500154,500083,1
14,500186,500103,1
15,500014,500090,1
16,500200,500059,1
17,500151,500014,1
18,500111,500033,1
19,500047,500026,1
20,500083,500205,1
21,500171,500020,1
22,500118,500120,1
23,500049,500044,1
24,500136,500070,1
25,500038,500140,1
26,500101,500172,1
27,500067,500071,1
28,500168,500180,1
29,500021,500161,1
30,500063,500102,1
31,500105,500037,1
32,500085,500133,1
33,500016,500184,1
34,500053,500087,1
35,500010,500060,1
36,500029,500194,1
37,500046,500186,1
38,500027,500070,1
39,500152,500102,1
40,500142,500153,1
41,500193,500179,1
42,500168,500187,1
43,500129,500057,1
44,500047,500181,1
45,500168,500099,1
46,500093,500028,1
47,500166,500046,1
48,500152,500207,1
49,500189,500129,1
50,500061,500144,1
51,500137,500106,1
52,500089,500207,1
53,500111,500086,1
54,250045,250167,1
55,250201,250017,1
56,250159,250183,1
57,250171,250123,1
58,250190,250047,1
59,250017,250054,1
60,250072,250171,1
61,250016,250186,1
62,250107,250027,1
63,250205,250183,1
64,250061,250066,1
65,250174,250182,1
66,250059,250156,1
67,250194,250145,1
68,250015,250186,1
69,250147,250089,1
70,250110,250011,1
71,250153,250129,1
72,250038,250083,1
73,250200,250140,1
74,250141,250108,1
75,250023,250075,1
76,250090,250130,1
77,250148,250127,1
78,250079,250058,1
79,250130,250095,1
80,250140,250191,1
81,250202,250168,1
82,250171,250064,1
83,250159,250180,1
84,250130,250182,1
85,250093,250132,1
86,250083,250210,1
87,250035,250056,1
88,250093,250187,1
89,250064,250162,1
90,250114,250173,1
91,250199,250200,1
92,250060,250182,1
93,250149,250082,1
94,250182,250197,1
95,250053,250210,1
96,250076,250075,1
97,250126,250152,1
98,250135,250170,1
99,250197,250084,1
100,250170,250161,1
101,250163,250039,1
102,250027,250056,1
103,250023,250047,1
104,250036,250012,1
105,250024,250020,1
106,250115,250138,1
107,125115,125124,1
108,125054,125045,1
109,125202,125178,1
110,125068,125072,1
111,125201,125074,1
112,125061,125065,1
113,125106,125106,1
114,125082,125165,1
115,125184,125154,1
116,125117,125192,1
117,125143,125193,1
118,125150,125159,1
119,125117,125131,1
120,125193,125021,1
121,125155,125090,1
122,125042,125106,1
123,125111,125138,1
124,125170,125077,1
125,125038,125108,1
126,125180,125188,1
127,125208,125032,1
128,125027,125163,1
129,125057,125042,1
130,125057,125145,1
131,125127,125056,1
132,125134,125167,1
133,125128,125075,1
134,125064,125125,1
135,125031,125153,1
136,125057,125069,1
137,125035,125177,1
138,125202,125088,1
139,125078,125033,1
140,125021,125011,1
141,125070,125126,1
142,125015,125101,1
143,125048,125203,1
144,125194,125093,1
145,125058,125082,1
146,125136,125129,1
147,125149,125135,1
148,125171,125072,1
149,125015,125115,1
150,125118,125183,1
151,125170,125157,1
152,125033,125070,1
153,125011,125073,1
154,125050,125098,1
155,125060,125160,1
156,125156,125151,1
157,125066,125068,1
158,125061,125113,1
159,125205,125165,1
160,62599,62551,1
161,62615,62677,1
162,62694,62535,1
163,62601,62663,1
164,62583,62602,1
165,62704,62682,1
166,62520,62609,1
167,62692,62700,1
168,62569,62659,1
169,62692,62629,1
170,62659,62606,1
171,62580,62619,1
172,62650,62535,1
173,62557,62516,1
174,62651,62634,1
175,62524,62636,1
176,62602,62634,1
177,62535,62658,1
178,62564,62633,1
179,62524,62522,1
180,62640,62589,1
181,62579,62655,1
182,62622,62617,1
183,62628,62600,1
184,62533,62707,1
185,62578,62534,1
186,62679,62573,1
187,62525,62564,1
188,62595,62686,1
189,62686,62659,1
190,62523,62519,1
191,62635,62520,1
192,62665,62682,1
193,62588,62561,1
194,62677,62659,1
195,62592,62667,1
196,62567,62633,1
197,62545,62598,1
198,62655,62546,1
199,62677,62643,1
200,62635,62592,1
201,62662,62705,1
202,62554,62597,1
203,62677,62663,1
204,62646,62708,1
205,62654,62579,1
206,62577,62577,1
207,62617,62647,1
208,62547,62685,1
209,62653,62591,1
210,62621,62704,1
211,62628,62528,1
212,62653,62581,1
213,31418,31315,1
214,31324,31311,1
215,31449,31408,1
216,31322,31294,1
217,31308,31313,1
218,31374,31422,1
219,31379,31302,1
220,31437,31434,1
221,31273,31364,1
222,31272,31410,1
223,31345,31339,1
224,31425,31265,1
225,31281,31427,1
226,31437,31363,1
227,31324,31345,1
228,31342,31352,1
229,31310,31435,1
230,31286,31404,1
231,31398,31316,1
232,31310,31354,1
233,31383,31275,1
234,31370,31321,1
235,31278,31285,1
236,31294,31443,1
237,31362,31297,1
238,31353,31306,1
239,31402,31460,1
240,31366,31346,1
241,31313,31347,1
242,31333,31386,1
243,31383,31326,1
244,31418,31351,1
245,31323,31376,1
246,31367,31261,1
247,31427,31388,1
248,31434,31289,1
249,31292,31332,1
250,31456,31272,1
251,31391,31396,1
252,31371,31276,1
253,31301,31387,1
254,31357,31344,1
255,31291,31264,1
256,31409,31276,1
257,31390,31394,1
258,31295,31433,1
259,31441,31426,1
260,31354,31331,1
261,31399,31343,1
262,31393,31395,1
263,31408,31341,1
264,31282,31422,1
265,31280,31264,1
266,15783,15646,1
267,15769,15762,1
268,15789,15660,1
269,15825,15807,1
270,15706,15778,1
271,15799,15691,1
272,15756,15652,1
273,15755,15753,1
274,15655,15762,1
275,15783,15690,1
276,15820,15724,1
277,15804,15754,1
278,15732,15744,1
279,15802,15801,1
280,15833,15821,1
281,15721,15734,1
282,15736,15641,1
283,15660,15777,1
284,15822,15707,1
285,15761,15758,1
286,15751,15833,1
287,15700,15641,1
288,15731,15665,1
289,15732,15718,1
290,15758,15657,1
291,15699,15697,1
292,15668,15678,1
293,15645,15673,1
294,15763,15791,1
295,15724,15725,1
296,15813,15767,1
297,15796,15644,1
298,15768,15795,1
299,15711,15737,1
300,15685,15651,1
301,15768,15681,1
302,15702,15821,1
303,15747,15652,1
304,15641,15807,1
305,15800,15640,1
306,15667,15647,1
307,15750,15684,1
308,15782,15816,1
309,15708,15753,1
310,15694,15798,1
