n_1000_c_1000000_g_14_f_0.3_eps_0.001_s_200
n 1000
c 1000000
z 1024423
time 0.00
1,501181,501089,1
2,501053,501161,1
3,501094,501033,1
4,501051,501101,1
5,501196,501055,1
6,501002,501024,1
7,501021,501087,1
8,501152,501071,1
9,501044,501052,1
10,501160,501145,1
11,501058,501082,1
12,501171,501126,1
13,501176,501004,1
14,501155,501057,1
15,501169,501161,1
16,501050,501044,1
17,501131,501103,1
18,501143,501014,1
19,501048,501143,1
20,501125,501184,1
21,501062,501150,1
22,501196,501146,1
23,501057,501083,1
24,501048,501002,1
25,501185,501104,1
26,501022,501139,1
27,501147,501063,1
28,501054,501149,1
29,501067,501178,1
30,501090,501196,1
31,501017,501150,1
32,501083,501159,1
33,501053,501150,1
34,501035,501012,1
35,501005,501022,1
36,501075,501109,1
37,501121,501002,1
38,501096,501109,1
39,501163,501195,1
40,501187,501053,1
41,501093,501065,1
42,501071,501169,1
43,501158,501143,1
44,501143,501192,1
45,501152,501034,1
46,501188,501157,1
47,501147,501095,1
48,501125,501153,1
49,501147,501089,1
50,501181,501174,1
51,501023,501138,1
52,501094,501110,1
53,501200,501129,1
54,251112,251028,1
55,251118,251174,1
56,251063,251066,1
57,251168,251172,1
58,251135,251196,1
59,251023,251061,1
60,251145,251136,1
61,251193,251175,1
62,251089,251034,1
63,251113,251154,1
64,251065,251194,1
65,251178,251075,1
66,251117,251001,1
67,251148,251126,1
68,251180,251056,1
69,251086,251043,1
70,251118,251052,1
71,251143,251084,1
72,251085,251067,1
73,251042,251131,1
74,251028,251110,1
75,251020,251146,1
76,251019,251099,1
77,251196,251129,1
78,251166,251075,1
79,251002,251152,1
80,251160,251195,1
81,251096,251006,1
82,251111,251200,1
83,251055,251110,1
84,251167,251139,1
85,251109,251145,1
86,251003,251162,1
87,251010,251113,1
88,251190,251153,1
89,251165,251057,1
90,251092,251019,1
91,251186,251134,1
92,251007,251146,1
93,251070,251121,1
94,251067,251038,1
95,251139,251166,1
96,251200,251021,1
97,251127,251022,1
98,251165,251064,1
99,251147,251082,1
100,251161,251186,1
101,251077,251121,1
102,251190,251030,1
103,251178,251119,1
104,251061,251020,1
105,251113,251003,1
106,251053,251103,1
107,126153,126094,1
108,126095,126139,1
109,126038,126145,1
110,126045,126105,1
111,126035,126119,1
112,126178,126139,1
113,126061,126092,1
114,126063,126017,1
115,126006,126022,1
116,126046,126079,1
117,126044,126035,1
118,126101,126037,1
119,126169,126055,1
120,126118,126143,1
121,126139,126199,1
122,126016,126042,1
123,126087,126025,1
124,126188,126118,1
125,126191,126143,1
126,126076,126008,1
127,126054,126192,1
128,126081,126165,1
129,126030,126020,1
130,126177,126082,1
131,126147,126157,1
132,126163,126137,1
133,126173,126147,1
134,126053,126095,1
135,126063,126170,1
136,126027,126096,1
137,126108,126118,1
138,126135,126052,1
139,126002,126020,1
140,126137,126088,1
141,126175,126096,1
142,126165,126121,1
143,126072,126143,1
144,126175,126173,1
145,126108,126050,1
146,126019,126194,1
147,126190,126166,1
148,126081,126091,1
149,126132,126176,1
150,126116,126094,1
151,126193,126163,1
152,126144,126095,1
153,126119,126073,1
154,126006,126100,1
155,126059,126004,1
156,126105,126059,1
157,126097,126160,1
158,126099,126153,1
159,126168,126124,1
160,63624,63516,1
161,63585,63550,1
162,63601,63517,1
163,63697,63687,1
164,63697,63602,1
165,63669,63692,1
166,63571,63530,1
167,63652,63639,1
168,63515,63591,1
169,63628,63624,1
170,63682,63517,1
171,63662,63631,1
172,63641,63579,1
173,63573,63665,1
174,63545,63578,1
175,63612,63664,1
176,63547,63618,1
177,63566,63678,1
178,63696,63640,1
179,63649,63597,1
180,63672,63642,1
181,63534,63539,1
182,63680,63509,1
183,63563,63691,1
184,63510,63537,1
185,63552,63639,1
186,63571,63572,1
187,63525,63540,1
188,63621,63625,1
189,63513,63538,1
190,63620,63677,1
191,63671,63687,1
192,63591,63547,1
193,63594,63552,1
194,63561,63643,1
195,63662,63509,1
196,63617,63637,1
197,63685,63549,1
198,63595,63581,1
199,63524,63621,1
200,63641,63607,1
201,63570,63622,1
202,63688,63513,1
203,63607,63582,1
204,63520,63507,1
205,63628,63600,1
206,63589,63610,1
207,63586,63518,1
208,63662,63505,1
209,63539,63526,1
210,63658,63502,1
211,63547,63535,1
212,63591,63514,1
213,32393,32297,1
214,32329,32429,1
215,32382,32254,1
216,32430,32373,1
217,32387,32411,1
218,32322,32334,1
219,32328,32298,1
220,32375,32426,1
221,32270,32346,1
222,32449,32338,1
223,32406,32271,1
224,32322,32274,1
225,32288,32371,1
226,32399,32431,1
227,32281,32368,1
228,32314,32255,1
229,32368,32424,1
230,32300,32343,1
231,32394,32427,1
232,32392,32334,1
233,32427,32272,1
234,32320,32365,1
235,32272,32252,1
236,32262,32274,1
237,32359,32306,1
238,32361,32314,1
239,32375,32272,1
240,32257,32360,1
241,32315,32294,1
242,32329,32450,1
243,32398,32358,1
244,32450,32432,1
245,32301,32354,1
